Name,IGDB_Name,Aggregated_Rating,Age_Ratings_IDs
Monster Hunter 4 Ultimate,Monster Hunter 4 Ultimate,87.64285714285714,"[5960, 5961, 98950]"
MotorStorm,MotorStorm,85.0,"[29583, 29582, 159926, 168151]"
Tekken 5,Tekken 5,90.0,"[188193, 47743]"
Dragon Warrior III,Dragon Warrior III,71.36724112726063,"[75227, 95551]"
Sports Champions,Sports Champions,80.0,"[78917, 44918, 189903]"
NBA 2K16,NBA 2K16,90.0,"[67445, 8621, 61070]"
World Soccer Winning Eleven 8 International,World Soccer: Winning Eleven 8 International,90.0,"[96482, 89388]"
Flash Focus: Vision Training in Minutes a Day,Flash Focus: Vision Training in Minutes a Day,40.0,[62072]
Namco Museum Vol.1,,,
The Legend of Zelda: Link's Awakening,The Legend of Zelda: Link's Awakening,80.0,"[98858, 8675, 49060, 8677]"
Mario & Luigi: Bowser's Inside Story,Mario & Luigi: Bowser's Inside Story,96.0,"[47112, 178929, 178930, 178931, 178932, 166838, 59614]"
Big Brain Academy: Wii Degree,Big Brain Academy: Wii Degree,60.0,"[2373, 116919, 116920, 116921, 116922, 116923]"
Nintendogs + cats,Nintendogs + Cats: Shiba Inu & New Friends,,[99681]
Batman: Arkham Knight,Batman: Arkham Knight - Batman Inc. Skin,,"[29836, 29837, 29879, 29880, 29818, 29819]"
Mario & Sonic at the London 2012 Olympic Games,Mario & Sonic at the London 2012 Olympic Games,62.0,"[58597, 177906, 47155, 98131, 47154, 190710, 177907, 177908, 13273]"
LEGO Indiana Jones: The Original Adventures,LEGO Indiana Jones: The Original Adventures,69.0,"[111328, 123393, 123394, 8587, 81580, 111326]"
Resident Evil Director's Cut,Resident Evil: Director's Cut,80.0,"[33696, 78146, 211943, 187114, 187115, 210669, 210670, 69758]"
Ratchet & Clank: Size Matters,Ratchet & Clank: Size Matters,60.33333333333334,"[126922, 126924, 168176, 32316, 32317]"
Just Dance 2014,Just Dance 2014,77.66666666666667,[188272]
The Sims: Unleashed,The Sims: Unleashed,60.0,"[52176, 3305]"
Super Paper Mario,Super Paper Mario,78.0,"[13346, 47152, 47153, 62454, 62455, 62456, 62457]"
Harry Potter and the Sorcerer's Stone,Harry Potter and the Sorcerer's Stone,51.10266617299776,"[90874, 34140, 45662]"
The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt,91.73076923076923,"[187952, 46963, 32441, 78138, 78139, 78140, 67455]"
Resident Evil 3: Nemesis,Resident Evil 3: Nemesis,80.65665864374553,"[78145, 186177, 87425, 189301]"
Spyro: Year of the Dragon,Spyro: Year of the Dragon,55.0,"[49643, 2245]"
FIFA Soccer 2005,FIFA Soccer 2005,,[]
Pokémon Trading Card Game,Pokémon Trading Card Game,73.8404055764458,"[189315, 99912, 152937, 177455, 177456, 186993, 7314]"
Battlefield 4,Battlefield 4,80.27777777777777,"[83041, 83042, 83043, 83044, 187969, 4522, 194999, 67836]"
MySims,MySims,,[73015]
Friend Collection,Tomodachi Collection,88.58191386234594,[74711]
Tony Hawk's Pro Skater 4,Tony Hawk's Pro Skater 4,89.84789402711002,[82183]
Midnight Club 3: DUB Edition,Midnight Club 3: DUB Edition,75.2,"[3298, 5430]"
Banjo-Kazooie,Banjo-Kazooie,78.0,"[97130, 49135, 109074, 83446, 189082, 125657, 125658, 112189]"
SOCOM: U.S. Navy SEALs,SOCOM: US Navy SEALs,60.0,"[4355, 168211, 5399, 76988, 69055]"
Guitar Hero: World Tour,Guitar Hero World Tour,82.5,"[190194, 100542]"
Gran Turismo 6,Gran Turismo 6,82.9090909090909,"[188778, 4333]"
Jak and Daxter: The Precursor Legacy,Jak and Daxter: The Precursor Legacy,90.0,"[168129, 61044, 28647]"
Pokemon Snap,Pokémon Snap,76.2994591819255,"[49249, 82852, 84848, 84849, 190812]"
FIFA Soccer 10,FIFA Soccer 10,85.875,"[81737, 168098, 48084, 69950]"
Pro Evolution Soccer 2008,Pro Evolution Soccer 2008,,[]
Resident Evil 4,Resident Evil 4,88.50993598099907,"[186699, 130637, 130638, 130639, 130640, 78317, 130578, 189460, 34168, 34169, 112412, 106109]"
Tom Clancy's The Division,Tom Clancy's The Division,79.81818181818181,"[114337, 91873, 108841, 8476, 43453]"
Star Wars: Battlefront,Star Wars: Battlefront,72.92307692307692,"[48123, 108871, 62633, 125578, 62634, 92649, 188749, 32526, 108873, 15729, 109466, 109467, 124381, 124382]"
Doom II: Hell on Earth,Doom II: Hell on Earth,84.33333333333333,"[190731, 33341, 98918]"
The Simpsons: Road Rage,The Simpsons: Road Rage,58.5,[49726]
Cooking Mama 2: Dinner With Friends,Cooking Mama 2: Dinner With Friends,70.0,"[7121, 7122]"
Luigi's Mansion,Luigi's Mansion,70.0,"[48864, 188713, 427, 101934, 60601]"
Star Wars: Battlefront II,Star Wars: Battlefront II,75.6,"[322, 123404, 123405, 34062]"
WWF SmackDown!,WWF SmackDown!,67.76769400797336,[15653]
Croc: Legend of the Gobbos,Croc: Legend of the Gobbos,69.42615971487727,[77062]
The Getaway,The Getaway,80.0,"[5389, 76221, 69142]"
Tomb Raider III: Adventures of Lara Croft,Tomb Raider III: Adventures of Lara Croft,77.14702071901966,"[44610, 73086]"
James Bond 007: Agent Under Fire,James Bond 007: Agent Under Fire,68.66666666666667,"[29355, 525]"
LEGO Star Wars: The Video Game,LEGO Star Wars: The Video Game,,"[112540, 112598]"
Battlefield 4,Battlefield 4,80.27777777777777,"[83041, 83042, 83043, 83044, 187969, 4522, 194999, 67836]"
FIFA Soccer 11,FIFA Soccer 11,84.33333333333333,"[13266, 78879, 69949, 48735]"
Rugrats in Paris: The Movie,Rugrats in Paris: The Movie,,[145492]
Spyro 2: Ripto's Rage!,Spyro 2: Ripto's Rage!,79.27304225936616,"[49641, 49642, 71956]"
Left 4 Dead,Left 4 Dead,84.85714285714286,"[47689, 47690, 47691, 47692, 47693, 13144, 188510]"
Mario & Sonic at the Olympic Winter Games,Mario & Sonic at the Olympic Winter Games,74.0,"[47156, 661]"
Resident Evil 5,Resident Evil 5,78.4,"[93888, 33984, 188200, 117354, 168180, 67834]"
Donkey Kong Country 3: Dixie Kong's Double Trouble!,Donkey Kong Country 3: Dixie Kong's Double Trouble!,70.0,"[13544, 28099, 68372]"
Assassin's Creed: Brotherhood,Assassin's Creed Brotherhood,83.33333333333333,"[121728, 21384, 98427, 188748, 94554, 78254, 105488, 105489, 105490, 98426, 117307]"
Kung Fu,Kung Fu,54.92948623017894,[167523]
Batman: Arkham Asylum,Batman: Arkham Asylum,89.4,"[79793, 151782, 188630, 34054]"
Clubhouse Games,Clubhouse Games,75.0,"[8313, 70041, 47207]"
FIFA Soccer 2004,FIFA Soccer 2004,,[]
Battlefield: Bad Company 2,Battlefield: Bad Company 2,89.5,"[79392, 109259, 67916, 190993, 125394, 6451, 125395]"
Guitar Hero: On Tour,Guitar Hero: On Tour,65.0,"[81595, 12404, 12405]"
Assassin's Creed: Unity,Assassin's Creed Unity,70.93333333333334,"[107074, 187785, 69676, 105492, 105493, 105494, 111355]"
Far Cry 3,Far Cry 3,89.53333333333333,"[94625, 69029, 108119, 188888, 126429]"
Monster Hunter 4,Monster Hunter 4,75.11167656205825,[98951]
Borderlands,Borderlands,80.0,"[125569, 188609, 109265, 109266, 87601, 67898]"
Tekken 4,Tekken 4,74.83933415803148,"[47825, 188181]"
Battlefield 4,Battlefield 4,80.27777777777777,"[83041, 83042, 83043, 83044, 187969, 4522, 194999, 67836]"
LittleBigPlanet 2,LittleBigPlanet 2,93.75,"[55812, 88974, 88975, 88976, 88977, 189020]"
Grand Theft Auto 2,Grand Theft Auto 2,73.31875689590872,"[68624, 89582, 89583]"
Final Fantasy III,Final Fantasy III,89.55469438966433,"[195232, 49236, 47238]"
Spider-Man 2,Spider-Man 2,68.33333333333333,"[182032, 3537, 182033, 182031]"
F-1 Race,F-1 Race,,[127901]
FIFA Soccer 2003,FIFA Soccer 2003,,[]
Crash Bash,Crash Bash,72.19325986370549,[7405]
LEGO Batman: The Videogame,LEGO Batman: The Videogame,75.75,"[13274, 103673, 123592, 168138, 59641, 67866]"
Metal Gear Solid V: The Phantom Pain,Metal Gear Solid V: The Phantom Pain,95.73684210526316,"[190528, 63311, 63312, 63313, 63314, 63315, 205786]"
The Legend of Zelda: Spirit Tracks,The Legend of Zelda: Spirit Tracks,91.66666666666667,"[45217, 117829, 117830, 47181, 189908, 98873]"
WWF War Zone,WWF War Zone,62.40333689402505,[1756]
The Legend of Zelda: Majora's Mask,The Legend of Zelda: Majora's Mask,90.0,"[82858, 189845, 49198]"
Professor Layton and the Unwound Future,Professor Layton and the Unwound Future,92.6,"[189608, 6529]"
Rugrats: Search For Reptar,Rugrats: Search for Reptar,66.0179747146802,[173167]
Assassin's Creed IV: Black Flag,Assassin's Creed IV Black Flag,84.57142857142857,"[21380, 190634, 96211, 108022, 113498, 91356]"
English Training: Have Fun Improving Your Skills!,English Training: Have Fun Improving Your Skills,,[89701]
James Bond 007: Nightfire,James Bond 007: Nightfire,,[169828]
Ratchet & Clank,Ratchet & Clank,80.0,"[126913, 126890, 126891, 126893, 168174, 168175, 188536, 189341, 126910, 126911]"
Mario Party 9,Mario Party 9,73.66666666666667,"[62656, 190886, 47125, 47126, 62654, 62655]"
Star Wars Episode III: Revenge of the Sith,Star Wars: Episode III - Revenge of the Sith,59.21139827700464,"[49096, 45724]"
Max Payne,Max Payne,73.8,"[125444, 4498, 4499, 108956, 108957]"
The Lord of the Rings: The Return of the King,The Lord of the Rings: The Return of the King,,[]
Assassin's Creed Syndicate,Assassin's Creed Syndicate,72.15789473684211,"[8581, 69674, 108185, 113497, 107067, 189212, 126623]"
True Crime: Streets of LA,True Crime: Streets of LA,74.33333333333333,[2268]
Wii Music,Wii Music,53.33333333333334,"[68032, 27409, 1410, 48964]"
Gran Turismo (PSP),Gran Turismo,71.66666666666667,"[29972, 29973, 79726]"
Monster Hunter X,,,
Tekken,Tekken,74.54707879547365,"[177109, 177110]"
L.A. Noire,L.A. Noire,89.375,"[6033, 188706, 184206]"
Madden NFL 16,Madden NFL 16,84.25,[15320]
Yokai Watch 2 Ganso/Honke,,,
007: Tomorrow Never Dies,James Bond 007: Tomorrow Never Dies,69.2779684770293,[66263]
Baseball,Baseball,,[167493]
Killer Instinct,Killer Instinct,,"[117410, 117411, 100279, 191005, 67422]"
WWF SmackDown! 2: Know Your Role,WWF SmackDown! 2: Know Your Role,80.71889449291427,[15652]
Crisis Core: Final Fantasy VII,Crisis Core: Final Fantasy VII,89.0,"[54358, 65990, 54359]"
God of War: Chains of Olympus,God of War: Chains of Olympus,87.5,"[29252, 29253, 101720, 101721, 101722, 101723]"
Dragon Quest VI: Maboroshi no Daichi,Dragon Quest VI: Maboroshi no Daichi,72.40653036078703,[75236]
Dance Central,Dance Central,78.75,"[67955, 46651, 78021, 189139]"
Enter the Matrix,Enter the Matrix,55.83333333333334,"[50528, 50529, 50530, 26298]"
Super Mario Maker,Super Mario Maker,89.72727272727273,"[7737, 96234, 189011]"
Fallout: New Vegas,Fallout: New Vegas,81.9,"[141830, 187883, 135984, 135985, 135987, 135988, 125494]"
LEGO Batman: The Videogame,LEGO Batman: The Videogame,75.75,"[13274, 103673, 123592, 168138, 59641, 67866]"
Rhythm Heaven,Rhythm Heaven,87.33333333333333,"[73331, 195028, 48917, 195027]"
Ace Combat 04: Shattered Skies,Ace Combat 04: Shattered Skies,83.54419529460134,"[9187, 70270]"
Club Penguin: Elite Penguin Force,Club Penguin: Elite Penguin Force,39.83582758034873,"[20210, 167981, 32223]"
Animal Crossing,Animal Crossing,80.0,"[610, 24930, 92571, 210076, 210077]"
LEGO Batman: The Videogame,LEGO Batman: The Videogame,75.75,"[13274, 103673, 123592, 168138, 59641, 67866]"
Sonic Rush,Sonic Rush,75.0,"[29452, 29453, 90815]"
Resident Evil 6,Resident Evil 6,63.91666666666666,"[88139, 93834, 67843, 190457]"
Halo: The Master Chief Collection,Halo: The Master Chief Collection,86.0,"[67360, 91953, 34804, 127067, 189083]"
FIFA Soccer 08,FIFA Soccer 08,76.66666666666667,"[20138, 20139, 68028]"
Spider-Man,Spider-Man,35.0,"[78176, 78175]"
Need for Speed III: Hot Pursuit,Need for Speed III: Hot Pursuit,78.73194037956239,"[19290, 167727]"
Star Wars Episode I Racer,Star Wars: Episode I - Racer,70.0,"[125637, 142726, 110507, 33900, 39215, 95823, 91954]"
Personal Trainer: Cooking,Personal Trainer: Cooking,70.0,"[17312, 70945]"
The Elder Scrolls IV: Oblivion,The Elder Scrolls IV: Oblivion,80.57142857142857,"[93298, 109016, 109017, 285, 35357]"
Dragon Warrior IV,Dragon Warrior IV,72.95151033686614,[75229]
Heavy Rain,Heavy Rain,80.25,"[79403, 146091, 69018, 154483, 188568, 45722]"
Mass Effect 2,Mass Effect 2,95.6,"[105829, 105830, 105831, 79400, 188421, 212490, 111311, 90238]"
Dragon Ball Z: Budokai,Dragon Ball Z: Budokai,85.0,"[105666, 11331, 105667, 11332, 105668, 63504, 105844, 105845, 105846]"
Madden NFL 2002,Madden NFL 2002,,[]
World Class Track Meet,World Class Track Meet,59.94520068817549,[]
Borderlands 2,Borderlands 2,80.70588235294117,"[106950, 33611, 67886, 109103, 189712, 211383]"
The Legend of Zelda: A Link Between Worlds,The Legend of Zelda: A Link Between Worlds,92.33333333333333,"[188709, 98867, 35756, 47173]"
Donkey Kong,Donkey Kong,90.0,"[49222, 47216, 68370, 35442, 13496, 99581, 64798]"
The Sims: Vacation,The Sims: Vacation,80.0,"[55627, 57381]"
Mass Effect 3,Mass Effect 3,90.8125,"[105824, 105825, 124964, 105573, 108071, 188429, 117072, 117073, 117074, 117075, 117076, 4667, 105823]"
Kung Fu Panda,Kung Fu Panda,,"[182106, 17605]"
Far Cry 3,Far Cry 3,89.53333333333333,"[94625, 69029, 108119, 188888, 126429]"
Epic Mickey,Epic Mickey,74.0,"[84010, 64055]"
Saints Row 2,Saints Row 2,81.16666666666667,"[188009, 47946, 47947, 47948, 47949, 47950, 34064]"
Rayman,Rayman,83.0,"[62857, 99690, 62858, 72433, 72434]"
Killzone 2,Killzone 2,90.25,"[62691, 62692, 77928, 77929, 69067, 44697, 190172]"
Tom Clancy's Splinter Cell,Tom Clancy's Splinter Cell,84.55555555555556,"[89, 104229, 64165, 92999, 92638, 123858, 123859, 28345, 28347, 167742]"
Mike Tyson's Punch-Out!!,Mike Tyson's Punch-Out!!,83.48775440308508,[]
WWE SmackDown! Shut Your Mouth,WWE SmackDown! Shut Your Mouth,80.0,"[48982, 15647]"
Gears of War: Ultimate Edition,Gears of War: Ultimate Edition,77.72222222222223,"[93792, 33825, 109452, 125362, 125363, 189663]"
NBA 2K13,NBA 2K13,74.5,"[67987, 64661, 58663]"
Dragon Ball Z: Budokai Tenkaichi 3,Dragon Ball Z: Budokai Tenkaichi 3,68.66666666666667,"[105862, 105863, 105864, 105865, 69813, 63509]"
wwe Smackdown vs. Raw 2006,WWE SmackDown! vs. Raw 2006,80.0,"[45074, 70366]"
Middle-Earth: Shadow of Mordor,Middle-earth: Shadow of Mordor,83.88888888888889,"[69659, 46684, 189797]"
Star Fox,Star Fox,70.0,[48844]
The Sims: Livin Large,The Sims: Livin' Large,69.96519002688973,"[57384, 44306]"
World Soccer Winning Eleven 6 International,World Soccer: Winning Eleven 6 International,,[192746]
Devil May Cry,Devil May Cry,85.0,"[79627, 79628, 39277, 79629, 79630, 39284]"
Animal Crossing: Happy Home Designer,Animal Crossing: Happy Home Designer,65.55555555555556,"[6755, 99854, 9351]"
Battlefield: Bad Company 2,Battlefield: Bad Company 2,89.5,"[79392, 109259, 67916, 190993, 125394, 6451, 125395]"
The Sims 4,The Sims 4,67.26666666666667,"[68110, 44080, 92371, 91797, 187830, 178200, 120061]"
Star Wars: The Old Republic,Star Wars: The Old Republic,85.0,"[188761, 35855]"
Sonic Heroes,Sonic Heroes,61.66666666666666,"[8039, 8040, 90824, 85965, 85966, 85967]"
Kirby Super Star Ultra,Kirby Super Star Ultra,77.0,"[736, 155780, 155781, 155782, 155783, 22748]"
Hitman 2: Silent Assassin,Hitman 2: Silent Assassin,77.0,"[59527, 59528, 59529, 59530, 59531, 190962]"
Street Fighter IV,Street Fighter IV,89.77777777777777,"[80228, 126206, 91544, 126205, 29598, 29599]"
Wave Race 64,Wave Race 64,73.27760735558341,"[82850, 49196, 1744, 166747, 166748]"
SOCOM II: U.S. Navy SEALs,SOCOM II: U.S. Navy SEALs,93.53607535658907,"[192256, 192257, 192258, 192259, 168210, 76985]"
WWE SmackDown! vs. RAW 2006,WWE SmackDown! vs. Raw 2006,80.0,"[45074, 70366]"
inFAMOUS,Infamous,86.25,"[168128, 81376, 30501, 188837, 81374, 81375]"
Pac-Man Collection,Pac-Man Collection,,"[49144, 3722, 97500]"
Mass Effect,Mass Effect,88.5,"[111106, 105826, 91332, 105828, 167790, 79805, 1151]"
WarioWare: Smooth Moves,WarioWare: Smooth Moves,80.0,"[211, 50844, 50845, 50846, 50847]"
Cooking Mama: Cook Off,Cooking Mama: Cook Off,59.33333333333334,"[7125, 7126]"
Super Mario World 2: Yoshi's Island,Super Mario World 2: Yoshi's Island,100.0,"[50801, 30485, 48823]"
Titanfall,Titanfall,83.71428571428571,"[21604, 69636, 188768]"
Sonic Mega Collection Plus,Sonic Mega Collection Plus,78.0,"[90816, 28404, 28405, 81799]"
Sega Superstars Tennis,Sega Superstars Tennis,,[]
World Soccer Winning Eleven 7 International,World Soccer: Winning Eleven 7 International,87.25,"[12253, 12254]"
Need for Speed: Most Wanted,Need for Speed: Most Wanted,84.73684210526316,"[125253, 191302, 69810, 117017, 117018, 35355, 81563]"
Hot Shots Golf 3,Hot Shots Golf 3,72.0,"[190101, 168119]"
Call of Duty: Finest Hour,Call of Duty: Finest Hour,81.6,"[192291, 192290, 61595, 5326]"
Zumba Fitness 2,Zumba Fitness 2,45.0,[60214]
Syphon Filter,Syphon Filter,90.0,"[77101, 2151]"
Imagine: Babyz,Imagine Babyz,,[2574]
Colin McRae Rally,Colin McRae Rally,50.0,"[10624, 11966]"
Madden NFL 13,Madden NFL 13,,[]
The Elder Scrolls III: Morrowind,The Elder Scrolls III: Morrowind,63.25,"[33095, 10, 196556, 196557, 196558]"
Mortal Kombat,Mortal Kombat,84.83333333333333,"[119240, 48694]"
F-Zero,F-Zero,80.0,"[1636, 47234, 47396, 28118]"
Yoshi's Story,Yoshi's Story,72.38514669311914,"[49250, 82851, 1340]"
Command & Conquer: Red Alert,Command & Conquer: Red Alert,85.35826951097152,"[206118, 206119, 206120, 79691, 76781, 79675, 12766]"
Skylanders: Spyro's Adventure,Skylanders: Spyro's Adventure,,"[204288, 204284, 204285, 204286, 204287]"
Assassin's Creed: Brotherhood,Assassin's Creed Brotherhood,83.33333333333333,"[121728, 21384, 98427, 188748, 94554, 78254, 105488, 105489, 105490, 98426, 117307]"
BioShock,BioShock,92.625,"[110368, 167971, 89423, 89424, 89425, 89426, 128529, 185999, 344, 43418]"
Madden NFL 10,Madden NFL 10,68.42857142857143,[2625]
Medal of Honor,Medal of Honor,74.44444444444444,"[51944, 188682, 117329, 48436, 5304]"
WWE SmackDown! vs. Raw,WWE Smackdown! vs. Raw,71.47521872908563,"[70365, 20022]"
Metroid Prime,Metroid Prime,95.0,"[79745, 184194, 79746, 184196, 6282, 33680, 8759, 8760]"
Finding Nemo,Finding Nemo,,[]
Myst,Myst,54.75,"[32758, 32759]"
Need for Speed: Hot Pursuit,Need for Speed: Hot Pursuit,,"[124962, 56259, 90306, 67388, 127278, 167727, 189072, 19290, 116956]"
Imagine: Fashion Designer,Imagine: Fashion Designer,,[66503]
WWE SmackDown! Here Comes the Pain,WWE Smackdown! Here Comes the Pain,90.0,"[32561, 15650]"
Star Wars: The Force Unleashed,Star Wars: The Force Unleashed,62.22222222222222,"[108656, 66074, 91443, 108658]"
Yoshi's Island DS,Yoshi's Island DS,80.0,"[10872, 10873, 75867]"
Hot Shots Golf,Hot Shots Golf,,"[76297, 18636, 179148, 179149]"
Killzone 3,Killzone 3,84.0,"[190176, 77924, 77925, 77926, 77927, 69066, 43768]"
A Bug's Life,A Bug's Life,71.0540467649566,[801]
WWF SmackDown! Just Bring It,WWF SmackDown! Just Bring It,70.0,[15649]
Dragon Quest V: Tenkuu no Hanayome,Dragon Quest V: Tenkuu no Hanayome,79.94819469429017,"[75232, 75233, 75828]"
Mortal Kombat Trilogy,Mortal Kombat Trilogy,50.5,"[87193, 2157]"
NBA Street,NBA Street,88.0,"[113074, 113075, 113076, 2070]"
Professor Layton and the Last Specter,Professor Layton and the Last Specter,83.6,"[5434, 189615]"
Monster Hunter Tri,Monster Hunter Tri G,,"[98953, 363]"
Jak II,Jak II,90.0,"[61043, 28662]"
inFAMOUS: Second Son,Infamous: Second Son,79.26666666666667,"[24000, 81351, 81352, 81353, 81354, 68941, 190527]"
Ratchet & Clank: Going Commando,Ratchet & Clank: Going Commando,90.0,"[126913, 142690, 168174, 189341, 126910, 126911]"
Tekken 6,Tekken 6,89.62254470268407,"[63642, 190191]"
The Sims,The Sims,72.88703186923769,"[101791, 101782, 101783]"
Sonic and the Secret Rings,Sonic and the Secret Rings,82.0,"[56712, 56709, 56710, 56711]"
Saints Row: The Third,Saints Row: The Third,84.5,"[187947, 47953, 47954, 47955, 47956, 47957, 36189]"
Missile Command,Missile Command,76.66666666666667,"[87536, 87535]"
Mario Paint,Mario Paint,73.48859826638005,[71849]
Assassin's Creed IV: Black Flag,Assassin's Creed IV Black Flag,84.57142857142857,"[21380, 190634, 96211, 108022, 113498, 91356]"
Pokémon Stadium 2,Pokémon Stadium 2,60.0,"[80004, 49132, 70129]"
Metroid,Metroid,,[210680]
L.A. Noire,L.A. Noire,89.375,"[6033, 188706, 184206]"
Call of Duty 3,Call of Duty 3,73.8,"[109186, 92806, 78127, 78129, 91765, 43995]"
The Legend of Zelda: A Link to the Past,The Legend of Zelda: A Link to the Past,85.92861679745448,"[112320, 49129, 29469, 112319]"
Onimusha: Warlords,Onimusha: Warlords,70.0,"[125700, 179718, 91178, 108589, 97262, 108590, 3227, 23103]"
Mortal Kombat X,Mortal Kombat X,84.38888888888889,"[188560, 110753, 110755, 126590]"
Mario Party,Mario Party,72.0,"[80041, 80042, 80043, 202, 36301, 8713, 147049, 49137, 81746, 47124]"
Madden NFL 12,Madden NFL 12,81.5,[2627]
LEGO Star Wars II: The Original Trilogy,LEGO Star Wars II: The Original Trilogy,,"[205798, 205799, 137276, 137277, 137278]"
Madden NFL 11,Madden NFL 11,86.0,"[2626, 69692]"
Mario vs. Donkey Kong: Mini-Land Mayhem!,Mario vs. Donkey Kong: Mini-Land Mayhem!,76.25,"[47163, 47164, 68422, 190451]"
Skate 3,Skate 3,84.4,"[189509, 108454, 108455, 92647, 34734]"
Burnout 3: Takedown,Burnout 3: Takedown,93.0,"[7148, 12084]"
Yokai Watch 2 Shinuchi,,,
Need for Speed: Shift,Need for Speed: Shift,,"[49578, 13186]"
Final Fantasy XIII-2,Final Fantasy XIII-2,74.72727272727273,"[191239, 126833, 109171, 106456, 36475, 69597]"
Mortal Kombat,Mortal Kombat,70.84386520179802,"[119240, 48694]"
Call Of Duty 2: Big Red One,Call of Duty 2: Big Red One,79.75,"[3028, 55631]"
Guitar Hero: World Tour,Guitar Hero World Tour,82.5,"[190194, 100542]"
Medal of Honor,Medal of Honor,75.0,"[5304, 117329, 48436, 70112]"
Fable,Fable,90.0,"[7440, 32467, 72909]"
Hannah Montana,Hannah Montana,,"[15824, 72096, 107903]"
Tom Clancy's Splinter Cell,Tom Clancy's Splinter Cell,83.85000365866472,"[28347, 104229, 64165, 167742]"
